timestamp,latitude,longitude,speed_kmh
2022-03-28 16:28:51,27.733685,85.3077049,10
2022-03-28 16:28:53,27.733735,85.307715,9
2022-03-28 16:29:03,27.733925,85.3078316,14
2022-03-28 16:29:08,27.734045,85.3080016,14
2022-03-28 16:29:11,27.7341616,85.3080366,15
2022-03-28 16:29:25,27.7345933,85.308095,3
2022-03-28 16:29:45,27.7346083,85.3080833,0
2022-03-28 16:30:05,27.7347066,85.308025,0
2022-03-28 16:30:15,27.7348916,85.308025,10
2022-03-28 16:30:22,27.73511,85.3080433,7
2022-03-28 16:30:28,27.7351683,85.3081383,6
2022-03-28 16:30:45,27.7351683,85.3087133,7
2022-03-28 16:31:05,27.73512,85.3091083,9
2022-03-28 16:31:25,27.7350449,85.3094283,10
2022-03-28 16:31:45,27.7349666,85.3100199,7
2022-03-28 16:32:03,27.7349183,85.3101966,7
2022-03-28 16:32:07,27.7349283,85.310275,7
2022-03-28 16:32:24,27.73487,85.3107416,18
2022-03-28 16:32:29,27.7348633,85.3109366,5
2022-03-28 16:32:47,27.7348616,85.3111466,16
2022-03-28 16:32:53,27.7348833,85.3115333,26
2022-03-28 16:33:00,27.7349033,85.3120566,15
2022-03-28 16:33:03,27.7348916,85.3120933,5
2022-03-28 16:33:13,27.7348883,85.31244,14
2022-03-28 16:33:17,27.734905,85.3127033,23
2022-03-28 16:33:28,27.7349633,85.31374,33
2022-03-28 16:33:36,27.7350266,85.3144816,21
2022-03-28 16:33:42,27.7350449,85.3147516,11
2022-03-28 16:33:46,27.7350483,85.3148416,0
2022-03-28 16:34:06,27.7350449,85.3149316,7
2022-03-28 16:34:26,27.7350733,85.3155033,13
2022-03-28 16:34:44,27.7351283,85.3161933,0
2022-03-28 16:34:50,27.735135,85.3162583,10
2022-03-28 16:35:10,27.735155,85.3170133,14
2022-03-28 16:35:26,27.73519,85.3175799,3
2022-03-28 16:35:38,27.7351866,85.31781,13
2022-03-28 16:35:58,27.7352349,85.3186033,4
2022-03-28 16:36:18,27.7352283,85.3187633,9
2022-03-28 16:36:38,27.7352616,85.3194233,0
2022-03-28 16:36:57,27.73529,85.31959,11
2022-03-28 16:37:14,27.7354616,85.3203266,21
2022-03-28 16:37:31,27.7358466,85.3212966,22
2022-03-28 16:37:47,27.7363216,85.3221966,19
2022-03-28 16:38:03,27.7368433,85.3230599,24
2022-03-28 16:38:19,27.7373866,85.3239366,25
2022-03-28 16:38:34,27.7379266,85.3248183,19
2022-03-28 16:38:40,27.7380699,85.3250233,9
2022-03-28 16:39:00,27.7383233,85.3254049,16
2022-03-28 16:39:05,27.7384216,85.3255633,7
2022-03-28 16:39:11,27.7384533,85.3256333,8
2022-03-28 16:39:28,27.7387366,85.326135,18
2022-03-28 16:39:36,27.7389833,85.326545,28
2022-03-28 16:39:49,27.7395216,85.3274366,26
2022-03-28 16:40:04,27.7400649,85.3283016,23
2022-03-28 16:40:14,27.7404066,85.3288666,11
2022-03-28 16:40:16,27.740415,85.3288933,0
2022-03-28 16:40:21,27.74043,85.3289383,11
2022-03-28 16:40:28,27.7406033,85.3292033,22
2022-03-28 16:40:43,27.7411516,85.3300633,28
2022-03-28 16:40:51,27.7414666,85.3305666,18
2022-03-28 16:40:53,27.741495,85.3306166,5
2022-03-28 16:41:00,27.7415683,85.3307533,15
2022-03-28 16:41:18,27.74204,85.3316616,21
2022-03-28 16:41:26,27.74217,85.3320916,9
2022-03-28 16:41:46,27.7422066,85.3326383,0
2022-03-28 16:42:06,27.7421933,85.3327949,9
2022-03-28 16:42:26,27.7421649,85.3330349,0
2022-03-28 16:42:46,27.74211,85.3331983,7
2022-03-28 16:42:54,27.7419866,85.33348,18
2022-03-28 16:43:11,27.7415416,85.3343916,24
2022-03-28 16:43:26,27.7410383,85.3353083,24
2022-03-28 16:43:39,27.74066,85.33599,11
2022-03-28 16:43:43,27.7406283,85.336045,0
2022-03-28 16:44:03,27.7406283,85.3360483,0
2022-03-28 16:44:23,27.7406283,85.3360483,0
2022-03-28 16:44:43,27.7406283,85.3360483,0
2022-03-28 16:44:46,27.7406116,85.336075,10
2022-03-28 16:45:00,27.7403316,85.33656,21
2022-03-28 16:45:09,27.7400633,85.337045,11
2022-03-28 16:45:11,27.7400166,85.3370616,6
2022-03-28 16:45:13,27.739985,85.3370566,6
2022-03-28 16:45:15,27.7399533,85.3370266,9
2022-03-28 16:45:20,27.7397633,85.3369133,19
2022-03-28 16:45:25,27.7396333,85.3368266,3
2022-03-28 16:45:30,27.73962,85.3367516,8
2022-03-28 16:45:47,27.739215,85.3364183,7
2022-03-28 16:46:07,27.7391483,85.3363,3
2022-03-28 16:46:27,27.7390216,85.3362533,0
2022-03-28 16:46:47,27.7389366,85.336125,0
