timestamp,latitude,longitude,speed_kmh
2022-03-24 11:47:04,27.672825,85.3134966,14
2022-03-24 11:47:07,27.6729316,85.3134366,16
2022-03-24 11:47:09,27.6730216,85.3134416,19
2022-03-24 11:47:11,27.6731016,85.31351,21
2022-03-24 11:47:14,27.67318,85.3136666,21
2022-03-24 11:47:21,27.6732916,85.31393,13
2022-03-24 11:47:28,27.6734483,85.3140833,7
2022-03-24 11:47:48,27.6737766,85.3142199,18
2022-03-24 11:48:08,27.6745983,85.31459,18
2022-03-24 11:48:22,27.675295,85.3152683,25
2022-03-24 11:48:28,27.6755283,85.3155416,15
2022-03-24 11:48:33,27.675605,85.3156533,1
2022-03-24 11:48:35,27.675635,85.3156666,8
2022-03-24 11:48:55,27.6762633,85.3158683,0
2022-03-24 11:49:15,27.6762633,85.3158683,0
2022-03-24 11:49:27,27.6763699,85.3159233,10
2022-03-24 11:49:33,27.6766016,85.31603,20
2022-03-24 11:49:44,27.67724,85.3162683,17
2022-03-24 11:50:03,27.6781716,85.3163383,23
2022-03-24 11:50:17,27.6788716,85.3166133,11
2022-03-24 11:50:23,27.6791066,85.3167133,22
2022-03-24 11:50:30,27.6794216,85.3168299,12
2022-03-24 11:50:44,27.6797416,85.3169616,0
2022-03-24 11:51:03,27.6798099,85.3169799,10
2022-03-24 11:51:14,27.6801566,85.3171299,20
2022-03-24 11:51:26,27.6807816,85.3173816,9
2022-03-24 11:51:46,27.681115,85.3175166,14
2022-03-24 11:51:53,27.681405,85.3176233,12
2022-03-24 11:51:59,27.6815416,85.3176683,15
2022-03-24 11:52:19,27.68222,85.3179749,21
2022-03-24 11:52:29,27.6827583,85.31841,22
2022-03-24 11:52:31,27.6828233,85.3184716,12
2022-03-24 11:52:33,27.6828533,85.3184866,0
2022-03-24 11:52:39,27.6829116,85.3185316,12
2022-03-24 11:52:45,27.6831633,85.31865,22
2022-03-24 11:52:50,27.6835166,85.3187133,32
2022-03-24 11:52:53,27.683835,85.3186833,45
2022-03-24 11:53:01,27.684805,85.3185066,46
2022-03-24 11:53:06,27.685265,85.31821,33
2022-03-24 11:53:20,27.6860899,85.317665,27
2022-03-24 11:53:28,27.6865483,85.3173916,16
2022-03-24 11:53:30,27.6865866,85.3173666,5
2022-03-24 11:53:47,27.6868499,85.3171683,15
2022-03-24 11:54:04,27.687625,85.31659,24
2022-03-24 11:54:14,27.6880316,85.3162166,12
2022-03-24 11:54:17,27.6880716,85.3161816,0
2022-03-24 11:54:37,27.6881083,85.3161799,7
2022-03-24 11:54:41,27.6882166,85.316135,18
2022-03-24 11:54:49,27.6885866,85.3160866,19
2022-03-24 11:54:53,27.6888133,85.3161816,30
2022-03-24 11:55:05,27.6895966,85.3168466,33
2022-03-24 11:55:14,27.6901249,85.3172933,23
2022-03-24 11:55:20,27.6904466,85.3175183,25
2022-03-24 11:55:22,27.69058,85.3175316,27
2022-03-24 11:55:25,27.6906983,85.3174483,27
2022-03-24 11:55:27,27.6907783,85.31731,28
2022-03-24 11:55:42,27.691395,85.3165116,28
2022-03-24 11:55:55,27.6921466,85.3158699,19
2022-03-24 11:55:57,27.692195,85.3158266,8
2022-03-24 11:56:17,27.6922033,85.3158133,0
2022-03-24 11:56:37,27.6922033,85.3158133,0
2022-03-24 11:56:57,27.6922133,85.3156683,4
2022-03-24 11:57:10,27.6923283,85.3154716,13
2022-03-24 11:57:15,27.6925233,85.3152816,23
2022-03-24 11:57:31,27.69325,85.3145749,29
2022-03-24 11:57:33,27.693345,85.3144899,17
2022-03-24 11:57:41,27.6936,85.3142583,12
2022-03-24 11:57:56,27.6937866,85.3139549,6
2022-03-24 11:57:58,27.6938233,85.3139466,9
2022-03-24 11:58:18,27.694105,85.314025,0
2022-03-24 11:58:38,27.6943066,85.3140483,4
2022-03-24 11:58:47,27.6945433,85.314055,11
2022-03-24 11:58:55,27.6948849,85.3140149,23
2022-03-24 11:59:05,27.6954416,85.31389,12
2022-03-24 11:59:19,27.696075,85.3137783,22
2022-03-24 11:59:32,27.6970016,85.3136799,27
2022-03-24 11:59:40,27.697485,85.3135266,17
2022-03-24 12:00:00,27.69814,85.3133316,10
2022-03-24 12:00:20,27.698885,85.3133499,11
2022-03-24 12:00:40,27.6996416,85.313385,10
2022-03-24 12:00:45,27.6997099,85.3133749,0
2022-03-24 12:01:05,27.6997166,85.3133799,0
2022-03-24 12:01:10,27.6997683,85.3133366,12
2022-03-24 12:01:30,27.7006966,85.3134599,19
2022-03-24 12:01:35,27.70088,85.3134716,8
2022-03-24 12:01:55,27.700915,85.3134816,0
2022-03-24 12:02:15,27.7010166,85.3135116,0
2022-03-24 12:02:35,27.7010233,85.3135116,0
2022-03-24 12:02:53,27.7011983,85.3135566,8
2022-03-24 12:02:59,27.7014416,85.3135549,19
2022-03-24 12:02:59,27.7014416,85.3135549,19
2022-03-24 12:03:04,27.7017816,85.3135649,29
2022-03-24 12:03:15,27.7027366,85.3136483,34
2022-03-24 12:03:24,27.7034533,85.31367,24
2022-03-24 12:03:31,27.7038216,85.313665,14
2022-03-24 12:03:40,27.7041816,85.3136883,24
2022-03-24 12:03:52,27.7051116,85.3139133,31
2022-03-24 12:04:00,27.7056716,85.3140866,20
2022-03-24 12:04:15,27.7065683,85.314185,22
2022-03-24 12:04:34,27.7075083,85.3142866,21
2022-03-24 12:04:39,27.70786,85.3143049,32
2022-03-24 12:04:47,27.7084616,85.3143383,21
2022-03-24 12:04:51,27.7086199,85.3143833,14
2022-03-24 12:04:56,27.7088816,85.3145249,26
2022-03-24 12:05:08,27.7098083,85.3147216,30
