timestamp,latitude,longitude,speed_kmh
2022-03-29 07:55:57,27.7350333,85.3155083,11
2022-03-29 07:56:11,27.7350616,85.3161916,21
2022-03-29 07:56:26,27.7350899,85.3172816,26
2022-03-29 07:56:30,27.7351083,85.317515,16
2022-03-29 07:56:39,27.7351233,85.3177766,6
2022-03-29 07:56:56,27.7351316,85.3181533,17
2022-03-29 07:57:04,27.7351616,85.3186366,20
2022-03-29 07:57:09,27.735215,85.3188483,9
2022-03-29 07:57:29,27.7352199,85.31907,13
2022-03-29 07:57:49,27.7353083,85.31988,16
2022-03-29 07:58:06,27.7356,85.3209033,25
2022-03-29 07:58:15,27.7359099,85.3216116,35
2022-03-29 07:58:27,27.7364716,85.3224583,27
2022-03-29 07:58:39,27.7369966,85.3233366,32
2022-03-29 07:58:50,27.7375216,85.3242066,34
2022-03-29 07:59:01,27.73804,85.3250416,31
2022-03-29 07:59:04,27.73817,85.3252216,21
2022-03-29 07:59:06,27.7382183,85.3252816,9
2022-03-29 07:59:21,27.73837,85.3255483,19
2022-03-29 07:59:29,27.7385783,85.3259033,4
2022-03-29 07:59:39,27.738665,85.3260833,14
2022-03-29 07:59:43,27.7387866,85.3262733,24
2022-03-29 07:59:51,27.739115,85.32681,34
2022-03-29 08:00:01,27.739645,85.3277133,34
2022-03-29 08:00:12,27.7402,85.3285833,34
2022-03-29 08:00:15,27.74033,85.3287699,23
2022-03-29 08:00:18,27.7404083,85.328895,9
2022-03-29 08:00:31,27.74058,85.329175,19
2022-03-29 08:00:46,27.7410733,85.3300216,29
2022-03-29 08:00:58,27.7416166,85.3309083,31
2022-03-29 08:01:11,27.7420716,85.3318299,27
2022-03-29 08:01:21,27.7421883,85.33253,21
2022-03-29 08:01:27,27.742195,85.3328283,10
2022-03-29 08:01:31,27.7422133,85.3328816,0
2022-03-29 08:01:45,27.7421683,85.3330066,6
2022-03-29 08:02:05,27.742005,85.3333316,15
2022-03-29 08:02:12,27.7418883,85.3335783,4
2022-03-29 08:02:24,27.7417866,85.3337733,14
2022-03-29 08:02:41,27.7413216,85.3346833,21
2022-03-29 08:02:57,27.7408316,85.3355849,25
2022-03-29 08:03:13,27.7403483,85.336465,17
2022-03-29 08:03:13,27.7403483,85.336465,17
2022-03-29 08:03:18,27.7402366,85.3366049,7
2022-03-29 08:03:38,27.7402283,85.3366133,0
2022-03-29 08:03:49,27.7401916,85.33669,10
2022-03-29 08:03:59,27.7400233,85.33693,14
2022-03-29 08:04:01,27.7399449,85.3369516,15
2022-03-29 08:04:03,27.7398599,85.33694,16
2022-03-29 08:04:06,27.7397583,85.3369016,15
2022-03-29 08:04:10,27.73967,85.3368616,4
2022-03-29 08:04:30,27.73949,85.3367483,0
2022-03-29 08:04:50,27.7394216,85.3366733,4
2022-03-29 08:05:10,27.7393616,85.3366183,6
2022-03-29 08:05:30,27.7390966,85.336395,0
2022-03-29 08:05:50,27.7390083,85.3363283,7
2022-03-29 08:05:54,27.7389066,85.3362433,18
2022-03-29 08:06:03,27.738555,85.3357949,28
2022-03-29 08:06:14,27.7379916,85.3349933,32
2022-03-29 08:06:27,27.737315,85.3342116,31
2022-03-29 08:06:39,27.7366666,85.3333733,33
2022-03-29 08:06:46,27.7362916,85.3329566,20
2022-03-29 08:06:48,27.73625,85.3328983,7
2022-03-29 08:07:07,27.7360633,85.3326516,17
2022-03-29 08:07:21,27.7355083,85.3319549,27
2022-03-29 08:07:33,27.7348649,85.331235,27
2022-03-29 08:07:38,27.734675,85.3309716,17
2022-03-29 08:07:43,27.7345783,85.3308316,6
2022-03-29 08:08:03,27.7345583,85.3308166,0
2022-03-29 08:08:13,27.7345183,85.3307516,11
2022-03-29 08:08:18,27.73439,85.330575,21
