timestamp,latitude,longitude,speed_kmh
2022-03-27 13:32:26,27.71287,85.3151916,12
2022-03-27 13:32:46,27.7134083,85.31523,4
2022-03-27 13:32:58,27.71375,85.3152816,16
2022-03-27 13:33:12,27.7144733,85.31546,26
2022-03-27 13:33:18,27.71484,85.3155233,19
2022-03-27 13:33:19,27.7148583,85.315535,6
2022-03-27 13:33:39,27.7149433,85.315605,0
2022-03-27 13:33:59,27.7150483,85.3156166,0
2022-03-27 13:34:03,27.7151433,85.3156283,12
2022-03-27 13:34:12,27.7154516,85.3156783,14
2022-03-27 13:34:17,27.7157433,85.3157283,23
2022-03-27 13:34:26,27.7163166,85.3158199,13
2022-03-27 13:34:28,27.7163433,85.31584,8
2022-03-27 13:34:34,27.7164283,85.3158466,9
2022-03-27 13:34:51,27.71702,85.3159549,15
2022-03-27 13:35:00,27.7173383,85.3161799,19
2022-03-27 13:35:20,27.7179383,85.3167333,12
2022-03-27 13:35:29,27.7181599,85.316945,13
2022-03-27 13:35:35,27.71835,85.31707,7
2022-03-27 13:35:55,27.7183566,85.3170766,0
2022-03-27 13:36:15,27.7183566,85.3170766,0
2022-03-27 13:36:35,27.7184616,85.3172516,7
2022-03-27 13:36:55,27.7187133,85.317505,10
2022-03-27 13:37:00,27.718865,85.3176483,20
2022-03-27 13:37:16,27.7195883,85.318315,25
2022-03-27 13:37:23,27.7199,85.3186016,14
2022-03-27 13:37:25,27.7199333,85.3186416,4
2022-03-27 13:37:45,27.72007,85.31877,9
2022-03-27 13:37:59,27.7204916,85.3191766,20
2022-03-27 13:38:06,27.7207266,85.31943,7
2022-03-27 13:38:16,27.7208866,85.3195766,19
2022-03-27 13:38:26,27.721395,85.3200066,30
2022-03-27 13:38:39,27.7221583,85.3205883,21
2022-03-27 13:38:54,27.7227583,85.321025,11
2022-03-27 13:39:05,27.7230216,85.3211633,0
2022-03-27 13:39:15,27.7230616,85.3212066,11
2022-03-27 13:39:19,27.7231283,85.3212783,0
2022-03-27 13:39:27,27.7231583,85.3213233,6
2022-03-27 13:39:33,27.7233333,85.3214616,17
2022-03-27 13:39:40,27.72367,85.3217333,27
2022-03-27 13:39:50,27.7242716,85.3221233,17
2022-03-27 13:39:52,27.7243049,85.3221366,3
2022-03-27 13:39:59,27.7243866,85.322165,13
2022-03-27 13:40:05,27.7246433,85.3223083,24
2022-03-27 13:40:18,27.72554,85.3227366,29
2022-03-27 13:40:22,27.7257666,85.32283,19
2022-03-27 13:40:37,27.7265983,85.3232366,28
2022-03-27 13:40:45,27.7270616,85.3234183,18
2022-03-27 13:41:05,27.7278016,85.3238049,21
2022-03-27 13:41:14,27.7282283,85.324085,23
2022-03-27 13:41:16,27.728275,85.3242033,21
2022-03-27 13:41:26,27.728455,85.3248616,20
2022-03-27 13:41:28,27.7285883,85.3248899,22
2022-03-27 13:41:30,27.7287283,85.3248966,23
2022-03-27 13:41:45,27.7296416,85.3248216,21
2022-03-27 13:41:49,27.7298716,85.3248599,21
2022-03-27 13:41:53,27.7300433,85.3250033,21
2022-03-27 13:42:09,27.7304666,85.3255883,11
2022-03-27 13:42:16,27.7306766,85.3258216,22
2022-03-27 13:42:32,27.731285,85.3266333,17
2022-03-27 13:42:49,27.7318299,85.3272133,3
2022-03-27 13:42:55,27.7318616,85.32728,7
2022-03-27 13:42:56,27.731895,85.32731,13
2022-03-27 13:43:01,27.7320833,85.3275183,23
2022-03-27 13:43:15,27.7326866,85.3283,11
2022-03-27 13:43:18,27.732715,85.3283333,1
2022-03-27 13:43:28,27.7327866,85.3284216,11
2022-03-27 13:43:47,27.73332,85.3291066,22
2022-03-27 13:44:03,27.733945,85.329885,17
2022-03-27 13:44:18,27.73436,85.3304083,25
2022-03-27 13:44:25,27.7346616,85.330725,15
2022-03-27 13:44:35,27.7348333,85.3309299,3
2022-03-27 13:44:55,27.7349916,85.331125,6
2022-03-27 13:45:15,27.7351083,85.3312416,0
2022-03-27 13:45:35,27.735115,85.3312616,0
2022-03-27 13:45:45,27.73518,85.3313149,9
2022-03-27 13:45:55,27.7352083,85.3314183,7
2022-03-27 13:45:57,27.7352416,85.3314533,8
2022-03-27 13:46:17,27.7353033,85.3314933,0
2022-03-27 13:46:30,27.73533,85.3316333,8
2022-03-27 13:46:32,27.7353666,85.3316966,13
2022-03-27 13:46:45,27.7358533,85.3322266,25
2022-03-27 13:46:57,27.7365016,85.3330183,32
2022-03-27 13:47:03,27.7368916,85.3334816,42
2022-03-27 13:47:08,27.7371766,85.3338266,32
2022-03-27 13:47:21,27.73784,85.3345416,25
2022-03-27 13:47:34,27.7384883,85.3353116,26
2022-03-27 13:47:38,27.7386116,85.3354966,13
2022-03-27 13:47:52,27.7388683,85.3358333,0
