timestamp,latitude,longitude,speed_kmh
2022-03-28 17:26:33,27.6913616,85.316495,16
2022-03-28 17:26:43,27.6910583,85.3168133,15
2022-03-28 17:26:49,27.6908783,85.3170583,17
2022-03-28 17:26:54,27.6908316,85.317245,10
2022-03-28 17:27:08,27.6907783,85.31755,8
2022-03-28 17:27:10,27.6907466,85.3175849,9
2022-03-28 17:27:15,27.6906616,85.3176216,6
2022-03-28 17:27:28,27.6902983,85.31763,18
2022-03-28 17:27:32,27.6901533,85.3175616,12
2022-03-28 17:27:35,27.6901116,85.3175533,0
2022-03-28 17:27:55,27.6901083,85.3175516,0
2022-03-28 17:28:13,27.6899683,85.31745,10
2022-03-28 17:28:19,27.6897883,85.3173066,22
2022-03-28 17:28:25,27.6894599,85.3169983,32
2022-03-28 17:28:33,27.688955,85.3165483,21
2022-03-28 17:28:36,27.6888616,85.316465,9
2022-03-28 17:28:56,27.6886966,85.3163299,6
2022-03-28 17:29:12,27.6884933,85.3161633,6
2022-03-28 17:29:32,27.688075,85.3161666,14
2022-03-28 17:29:39,27.6878633,85.3163333,9
2022-03-28 17:29:58,27.6876083,85.3167016,11
2022-03-28 17:30:04,27.6874683,85.3167699,0
2022-03-28 17:30:24,27.68746,85.3167716,0
2022-03-28 17:30:37,27.68734,85.3168183,12
2022-03-28 17:30:41,27.6871716,85.316915,23
2022-03-28 17:30:59,27.6858566,85.3178633,26
2022-03-28 17:31:03,27.6856866,85.317985,14
2022-03-28 17:31:16,27.6852766,85.318235,24
2022-03-28 17:31:26,27.6845816,85.3186033,31
2022-03-28 17:31:37,27.6836316,85.3186916,33
2022-03-28 17:31:43,27.6831616,85.31866,30
2022-03-28 17:31:47,27.6828816,85.3185199,17
2022-03-28 17:31:49,27.6828433,85.3184733,4
2022-03-28 17:32:09,27.6827266,85.31841,7
2022-03-28 17:32:25,27.68251,85.31827,18
2022-03-28 17:32:40,27.68168,85.3178233,23
2022-03-28 17:32:53,27.6810033,85.3175799,11
2022-03-28 17:32:56,27.6809866,85.3175666,0
2022-03-28 17:33:16,27.6809933,85.3175683,0
2022-03-28 17:33:31,27.6809116,85.317545,12
2022-03-28 17:33:44,27.6804766,85.3173366,4
2022-03-28 17:33:44,27.6804766,85.3173366,4
2022-03-28 17:34:04,27.6804116,85.3173183,0
2022-03-28 17:34:18,27.6803,85.3172816,9
2022-03-28 17:34:25,27.6800316,85.3171866,19
2022-03-28 17:34:44,27.6791883,85.3167999,28
2022-03-28 17:34:57,27.6783216,85.3164083,18
2022-03-28 17:35:13,27.6775883,85.3162116,25
2022-03-28 17:35:25,27.67695,85.3162183,14
2022-03-28 17:35:27,27.6769083,85.3162066,0
2022-03-28 17:35:40,27.676815,85.3161283,7
2022-03-28 17:35:40,27.676815,85.3161283,7
2022-03-28 17:35:45,27.6766583,85.3160316,17
2022-03-28 17:35:56,27.676225,85.3158749,6
2022-03-28 17:36:16,27.676235,85.3158766,0
2022-03-28 17:36:36,27.676215,85.3157599,0
2022-03-28 17:36:56,27.676215,85.3157599,0
2022-03-28 17:37:01,27.6761416,85.315735,9
2022-03-28 17:37:21,27.6755883,85.315555,17
2022-03-28 17:37:28,27.6752683,85.3152833,28
2022-03-28 17:37:32,27.6751016,85.3150833,17
2022-03-28 17:37:49,27.6744233,85.3145216,25
2022-03-28 17:38:04,27.6735733,85.3141866,21
2022-03-28 17:38:13,27.6731749,85.3140166,11
2022-03-28 17:38:20,27.672945,85.3139733,17
2022-03-28 17:38:28,27.6726166,85.3139549,17
2022-03-28 17:38:30,27.67258,85.3140583,18
2022-03-28 17:38:47,27.67236,85.314925,8
2022-03-28 17:38:58,27.672285,85.315305,18
2022-03-28 17:39:06,27.67222,85.315705,4
2022-03-28 17:39:26,27.67222,85.31572,0
2022-03-28 17:39:38,27.672175,85.3158,12
2022-03-28 17:39:43,27.6721283,85.3160533,24
2022-03-28 17:39:55,27.671955,85.31709,32
2022-03-28 17:40:04,27.67181,85.3178383,22
2022-03-28 17:40:21,27.6715266,85.318615,12
2022-03-28 17:40:41,27.6713083,85.3191516,8
2022-03-28 17:41:01,27.6712166,85.3192583,7
2022-03-28 17:41:08,27.6710783,85.3194666,19
2022-03-28 17:41:23,27.6706583,85.3203933,24
2022-03-28 17:41:36,27.6703649,85.3210033,14
2022-03-28 17:41:39,27.6703366,85.32105,0
2022-03-28 17:41:47,27.67029,85.321155,12
2022-03-28 17:41:53,27.6701199,85.321455,22
2022-03-28 17:42:02,27.669765,85.3218933,20
2022-03-28 17:42:05,27.6696683,85.32194,4
2022-03-28 17:42:25,27.66966,85.3219483,0
2022-03-28 17:42:45,27.66966,85.3219483,0
2022-03-28 17:42:58,27.6695783,85.3219566,10
2022-03-28 17:43:01,27.66949,85.321975,10
2022-03-28 17:43:21,27.6686583,85.3217783,15
2022-03-28 17:43:28,27.668505,85.32165,3
2022-03-28 17:43:40,27.6683466,85.3216433,14
2022-03-28 17:43:46,27.6680483,85.3217349,21
2022-03-28 17:43:55,27.6677016,85.3219999,4
2022-03-28 17:44:15,27.6676983,85.3219966,0
2022-03-28 17:44:35,27.6676983,85.3219966,0
2022-03-28 17:44:55,27.6676983,85.3219966,0
2022-03-28 17:45:15,27.6676983,85.3219966,0
2022-03-28 17:45:27,27.667615,85.3220466,13
2022-03-28 17:45:30,27.667475,85.3221466,24
2022-03-28 17:45:39,27.6670716,85.3225449,11
2022-03-28 17:45:41,27.66707,85.322575,0
2022-03-28 17:45:47,27.6670583,85.3226766,10
2022-03-28 17:45:51,27.6670033,85.3227983,11
2022-03-28 17:45:52,27.666975,85.3228066,11
2022-03-28 17:45:54,27.6669283,85.3228033,8
2022-03-28 17:45:56,27.6668933,85.3227716,8
2022-03-28 17:45:58,27.6668816,85.3227199,9
2022-03-28 17:46:00,27.6668866,85.3226683,9
2022-03-28 17:46:04,27.66693,85.3225449,11
2022-03-28 17:46:15,27.6672366,85.3222933,22
2022-03-28 17:46:28,27.667905,85.3217683,11
2022-03-28 17:46:30,27.6679216,85.3217566,0
2022-03-28 17:46:50,27.6679216,85.3217583,0
