timestamp,latitude,longitude,speed_kmh
2022-03-28 13:50:19,27.73893,85.3361316,6
2022-03-28 13:50:29,27.7388,85.3359616,16
2022-03-28 13:50:33,27.7386483,85.335765,26
2022-03-28 13:50:40,27.7382633,85.3352833,38
2022-03-28 13:50:50,27.7375983,85.3345183,38
2022-03-28 13:50:54,27.7373083,85.334125,48
2022-03-28 13:51:01,27.7366516,85.3333233,56
2022-03-28 13:51:06,27.7362233,85.3327866,44
2022-03-28 13:51:08,27.73611,85.3326266,34
2022-03-28 13:51:11,27.7359883,85.332455,24
2022-03-28 13:51:26,27.7353366,85.3316883,20
2022-03-28 13:51:45,27.73473,85.3310266,10
2022-03-28 13:51:54,27.7346133,85.3308566,0
2022-03-28 13:52:14,27.734605,85.3308466,0
2022-03-28 13:52:34,27.7344966,85.33071,0
2022-03-28 13:52:40,27.7343866,85.3305633,11
2022-03-28 13:52:59,27.7338183,85.3298316,21
2022-03-28 13:53:15,27.7332016,85.329085,11
2022-03-28 13:53:35,27.7326066,85.32837,12
2022-03-28 13:53:54,27.7320433,85.3276733,22
2022-03-28 13:54:12,27.7314116,85.3269,21
2022-03-28 13:54:24,27.7309883,85.3263616,9
2022-03-28 13:54:38,27.730935,85.3262883,7
2022-03-28 13:54:46,27.7307533,85.3260783,18
2022-03-28 13:55:02,27.7302116,85.3254633,7
2022-03-28 13:55:22,27.730085,85.32529,11
2022-03-28 13:55:36,27.7297583,85.3249866,13
2022-03-28 13:55:40,27.7296266,85.32493,16
2022-03-28 13:55:51,27.728975,85.324985,26
2022-03-28 13:55:58,27.728575,85.3249916,13
2022-03-28 13:56:01,27.7285233,85.3249699,0
2022-03-28 13:56:05,27.7285483,85.3249583,7
2022-03-28 13:56:09,27.7284633,85.3249233,9
2022-03-28 13:56:14,27.72829,85.3247566,18
2022-03-28 13:56:19,27.7281966,85.3245216,20
2022-03-28 13:56:27,27.7280766,85.32404,22
2022-03-28 13:56:29,27.727985,85.3239733,22
2022-03-28 13:56:39,27.727315,85.3236583,33
2022-03-28 13:56:49,27.7264733,85.323205,32
2022-03-28 13:57:00,27.7257516,85.3228633,22
2022-03-28 13:57:05,27.7255383,85.3228233,12
2022-03-28 13:57:16,27.7251766,85.3226333,23
2022-03-28 13:57:28,27.7243233,85.3222383,30
2022-03-28 13:57:37,27.723845,85.3218866,20
2022-03-28 13:57:57,27.7231233,85.3212633,18
2022-03-28 13:58:15,27.7222833,85.3207216,28
2022-03-28 13:58:15,27.7222833,85.3207216,28
2022-03-28 13:58:23,27.72185,85.3204233,18
2022-03-28 13:58:26,27.72179,85.3204166,7
2022-03-28 13:58:46,27.7216833,85.3203416,13
2022-03-28 13:58:52,27.7213683,85.3201449,23
2022-03-28 13:59:06,27.7207266,85.3195866,13
2022-03-28 13:59:08,27.7207066,85.3195633,0
2022-03-28 13:59:16,27.720675,85.3194916,11
2022-03-28 13:59:36,27.7200216,85.318895,20
2022-03-28 13:59:50,27.7193016,85.31824,23
2022-03-28 13:59:52,27.7192233,85.318185,13
2022-03-28 13:59:59,27.719125,85.3180883,6
2022-03-28 14:00:19,27.7190916,85.3180466,5
2022-03-28 14:00:23,27.7189933,85.317965,16
2022-03-28 14:00:27,27.718895,85.317915,3
2022-03-28 14:00:47,27.7187616,85.3176749,0
2022-03-28 14:00:53,27.7185883,85.317595,9
2022-03-28 14:00:53,27.7185883,85.317595,9
2022-03-28 14:01:13,27.71808,85.31712,22
2022-03-28 14:01:27,27.717375,85.3163916,30
2022-03-28 14:01:30,27.7172433,85.3162666,15
2022-03-28 14:01:41,27.7169499,85.3160516,13
2022-03-28 14:01:46,27.7166966,85.3159983,23
2022-03-28 14:01:57,27.716065,85.315865,13
2022-03-28 14:02:17,27.7152966,85.3157416,11
2022-03-28 14:02:27,27.7150233,85.3156483,0
2022-03-28 14:02:36,27.7149299,85.3156399,8
2022-03-28 14:02:43,27.714695,85.3156316,13
2022-03-28 14:02:54,27.71418,85.3155583,23
2022-03-28 14:03:02,27.7137933,85.3155016,13
2022-03-28 14:03:06,27.713705,85.3154883,7
2022-03-28 14:03:26,27.7134133,85.3154833,5
2022-03-28 14:03:32,27.71327,85.31543,15
2022-03-28 14:03:51,27.712345,85.31521,18
2022-03-28 14:04:08,27.711415,85.3150316,19
2022-03-28 14:04:24,27.7104749,85.31496,24
2022-03-28 14:04:39,27.7095766,85.3147966,26
2022-03-28 14:04:52,27.7088433,85.314725,15
