timestamp,latitude,longitude,speed_kmh
2022-03-24 16:28:09,27.7146116,85.3155316,0
2022-03-24 16:28:14,27.7145283,85.315535,10
2022-03-24 16:28:32,27.7138383,85.3154749,21
2022-03-24 16:28:38,27.7134516,85.3153733,31
2022-03-24 16:28:49,27.71252,85.3151683,34
2022-03-24 16:29:01,27.7115716,85.3150183,30
2022-03-24 16:29:16,27.7106566,85.314835,28
2022-03-24 16:29:20,27.7103033,85.31482,22
2022-03-24 16:29:36,27.7093666,85.31464,20
2022-03-24 16:29:43,27.7090883,85.3145916,10
2022-03-24 16:29:49,27.7088633,85.3146049,16
2022-03-24 16:29:51,27.7087933,85.3146749,15
2022-03-24 16:29:52,27.7087733,85.3147233,16
2022-03-24 16:29:54,27.7087833,85.3148633,21
2022-03-24 16:30:01,27.7089199,85.3153933,31
2022-03-24 16:30:41,27.7092816,85.3165433,20
2022-03-24 16:30:48,27.7093583,85.3169316,15
2022-03-24 16:30:51,27.7092966,85.31703,12
2022-03-24 16:30:53,27.7091683,85.317055,20
2022-03-24 16:30:57,27.7088966,85.3170033,26
2022-03-24 16:31:08,27.7079499,85.31676,31
2022-03-24 16:31:20,27.7070233,85.3164866,33
2022-03-24 16:31:25,27.70668,85.316385,22
2022-03-24 16:31:43,27.7057549,85.3162283,22
2022-03-24 16:31:57,27.7048483,85.3163083,28
2022-03-24 16:32:10,27.7039133,85.3163583,28
2022-03-24 16:32:20,27.7032266,85.3164033,17
2022-03-24 16:32:31,27.7028916,85.3164599,10
2022-03-24 16:32:34,27.702845,85.31647,0
2022-03-24 16:32:54,27.70284,85.3164666,0
2022-03-24 16:33:05,27.7027516,85.3164783,13
2022-03-24 16:33:13,27.702365,85.316485,23
2022-03-24 16:33:27,27.70143,85.3164766,29
2022-03-24 16:33:39,27.7004716,85.3165266,27
2022-03-24 16:33:48,27.6999166,85.3165533,18
2022-03-24 16:33:50,27.6998483,85.316505,15
2022-03-24 16:33:56,27.6996866,85.3163666,12
2022-03-24 16:34:03,27.699495,85.3162766,12
2022-03-24 16:34:05,27.6994633,85.3162183,12
2022-03-24 16:34:12,27.699455,85.315905,21
2022-03-24 16:34:29,27.6995033,85.3148799,20
2022-03-24 16:34:40,27.6997583,85.3142916,22
2022-03-24 16:34:48,27.69979,85.3139366,11
2022-03-24 16:34:50,27.6997966,85.3138916,1
2022-03-24 16:35:10,27.6997966,85.313875,0
2022-03-24 16:35:30,27.6998533,85.313725,5
2022-03-24 16:35:35,27.6998616,85.31363,7
2022-03-24 16:35:39,27.6998366,85.3135383,11
2022-03-24 16:35:42,27.6997433,85.3134633,10
2022-03-24 16:35:44,27.6996816,85.3134683,12
2022-03-24 16:35:50,27.6993633,85.3134183,25
2022-03-24 16:36:03,27.6984283,85.3133483,20
2022-03-24 16:36:14,27.6979366,85.3134066,10
2022-03-24 16:36:22,27.6977216,85.313495,20
2022-03-24 16:36:38,27.6966466,85.3137966,17
2022-03-24 16:36:58,27.6957583,85.313905,21
2022-03-24 16:37:18,27.6949183,85.3140283,15
2022-03-24 16:37:22,27.6948199,85.3140616,5
2022-03-24 16:37:30,27.694685,85.314055,8
2022-03-24 16:37:37,27.6945233,85.3140533,11
2022-03-24 16:37:57,27.6938833,85.3142566,13
2022-03-24 16:38:02,27.6937883,85.314295,3
2022-03-24 16:38:17,27.6936083,85.3143983,6
2022-03-24 16:38:23,27.6935166,85.3144716,8
2022-03-24 16:38:43,27.6934066,85.3145249,6
2022-03-24 16:38:54,27.6933283,85.3145916,8
2022-03-24 16:39:01,27.6931216,85.31478,20
2022-03-24 16:39:09,27.69271,85.31519,31
2022-03-24 16:39:21,27.6919816,85.315895,30
2022-03-24 16:39:29,27.6915683,85.3163516,20
2022-03-24 16:39:33,27.6914516,85.3164516,8
2022-03-24 16:40:53,27.6914116,85.3165083,0
2022-03-24 16:41:17,27.691095,85.3167883,21
2022-03-24 16:41:22,27.6908683,85.3170533,22
2022-03-24 16:41:26,27.6908066,85.3173266,17
2022-03-24 16:41:33,27.69077,85.3175266,7
2022-03-24 16:41:36,27.69073,85.3175716,6
2022-03-24 16:41:40,27.6906766,85.31761,6
2022-03-24 16:41:51,27.6903366,85.3176466,14
2022-03-24 16:41:56,27.6901916,85.3175916,4
2022-03-24 16:42:16,27.6902033,85.3175833,0
2022-03-24 16:42:20,27.6901733,85.3175299,6
2022-03-24 16:42:22,27.6901333,85.3174733,13
2022-03-24 16:42:28,27.6898833,85.3172616,24
2022-03-24 16:42:42,27.6891483,85.3165916,19
2022-03-24 16:42:56,27.6885116,85.3160966,23
2022-03-24 16:43:00,27.6882533,85.3161,25
2022-03-24 16:43:04,27.6880216,85.3162,23
2022-03-24 16:43:10,27.68778,85.31643,20
2022-03-24 16:43:16,27.687635,85.3166816,13
2022-03-24 16:43:20,27.6875833,85.3167133,0
2022-03-24 16:43:40,27.68733,85.316805,4
2022-03-24 16:44:00,27.6871733,85.3168999,6
2022-03-24 16:44:04,27.687065,85.31697,16
2022-03-24 16:44:11,27.6867633,85.3172283,27
2022-03-24 16:44:21,27.686025,85.3177216,37
2022-03-24 16:44:31,27.6853,85.3182066,26
2022-03-24 16:44:43,27.6846016,85.3185933,23
2022-03-24 16:44:57,27.6836916,85.3186999,23
2022-03-24 16:45:07,27.68316,85.3186683,19
2022-03-24 16:45:16,27.6828416,85.3184616,13
2022-03-24 16:45:19,27.6828083,85.3184166,0
2022-03-24 16:45:26,27.682765,85.3183399,11
2022-03-24 16:45:34,27.6824783,85.3181066,17
2022-03-24 16:45:45,27.6816633,85.31781,32
2022-03-24 16:45:56,27.6808883,85.31752,22
2022-03-24 16:45:58,27.6808333,85.3174966,5
2022-03-24 16:46:08,27.6806433,85.31742,15
